@relation Dataset_T2_40d_PCA_BIN-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute label {0,1}

@data
0.200683,0.695973,0.256033,0.399602,0.494457,0.344355,0.36373,0.468768,0.228501,0.633263,0.515601,0.66653,0.535795,0.342206,0.757648,0.30796,0.376811,0.253144,0.590441,0.556755,0.515707,0.556383,0.210055,0.221512,0.744001,0.553314,0.574266,0.507137,0.342826,0.694204,0.479633,0.542653,0.614294,0.53505,0.557763,0.465296,0.783451,0.471689,0.741896,0.850962,1
0.148161,0.606645,0.29739,0.383431,0.367151,0.285938,0.725936,0.39692,0.193963,0.278494,0.701521,0.75429,0.78947,0.330153,0.539016,0.484639,0.459147,0.234333,0.423414,0.596726,0.422783,0.539702,0.138212,0.302249,0.548152,0.565406,0.53755,0.677032,0.574279,0.564849,0.516297,0.350317,0.761483,0.509168,0.48728,0.585137,0.720061,0.442292,0.449946,0.651731,1
0.197674,0.656577,0.421975,0.297433,0.443381,0.387279,0.963994,0.276468,0.301427,0.44452,0.841924,0.612844,0.492163,0.477347,0.56669,0.517079,0.545464,0.249501,0.554066,0.538743,0.858203,0.375208,0.270785,0.620654,0.591465,0.448628,0.527716,0.537652,0.421187,0.819526,0.495163,0.574996,0.68236,0.337924,0.864236,0.300357,0.651603,0.617551,0.437422,0.537248,1
0.439987,0.834634,0.77322,0,0.402378,0.461088,0.852295,0,0.250523,0.426854,0.51543,0.255422,0.434509,0.534409,0.87756,0.275273,0.260917,0.46608,0.739225,0.481064,0,0.513749,0.245241,0.416009,0.422832,0.616585,0.653939,0.745121,0.361369,0.511121,0.257066,0.522003,0.556356,0.579539,0.457584,0.420665,0.311201,0.65844,0.531605,0.78978,1
0.372142,0.861921,0.467282,0.259467,0.375337,0.387977,0.859831,0.592479,0.371311,0.504016,0.674446,0.408157,0.617887,0.580181,0.442079,0.408135,0.764726,0.289784,0.662947,0.75873,0.38427,0.556253,0.28434,0.409673,0.074191,0.587681,0.57287,0.606771,0.190947,0.438597,0.542462,0.699742,0.535393,0.680045,0.53269,0.554793,0.33514,0.377195,0.272775,0.433427,1
0.328182,0.741154,0.520731,0.199248,0.312307,0.339136,0.686249,0.48955,0.481361,0.5466,0.680323,0.497827,0.500853,0.51682,0.952555,0.210286,0.291509,0.343566,0.548163,0.751041,0.445326,0.335489,0.04411,0.487955,0.673825,0.396612,0.566726,0.449758,0.52191,0.642456,0.320879,0.399601,0.49892,0.682773,0.701358,0.419163,0.588178,0.668476,0.66502,0.260631,1
0.281489,0.631984,1,0.314271,0.66266,0.646017,0.962601,0.378112,0,0.553023,0.794244,0.530823,0.450617,0.127466,0.952145,0.43758,0.599775,0.942983,0.517187,0.267457,0.13343,1,0.50357,0.382977,0.201327,0.230247,0.830316,0.143786,0.371729,0.664912,0.614114,0.577694,0.591949,0.79108,0.345296,0.487583,0.5935,0.638528,0.417135,0.521966,1
0.238591,0.759037,0.561604,0.728341,0.80156,0.422602,0.303956,0.239755,0.549516,0.647382,0.574666,0.803545,0.667427,0.710738,0.605843,0.19617,0.818142,0.522614,0.54848,0.693037,0.479947,0.519978,0.496439,0.315802,0.627593,0.664336,0.645858,0.282166,0.643481,0.637402,0.347612,0.726539,0.64735,0.410091,0.395855,0.585655,0.672581,0.715779,0.85573,0.507448,1
0.16712,0.667065,0.510973,0.69635,0.799027,0.419933,0.300717,0.378013,0.592799,0.665236,0.712605,0.743532,0.430539,0.368612,0.602656,0.32057,0.432295,0.322104,0.480702,0.62169,0.643207,0.68864,0.449884,0.247401,0.573548,0.544258,0.617929,0.62615,0.452945,0.620747,0.415274,0.526705,0.610539,0.575373,0.593801,0.625881,0.712409,0.2615,0.323572,0.698589,1
0.098612,0.587387,0.463187,0.739888,0.741,0.369278,0.307411,0.597883,0.789908,0.70426,0.81436,0.774171,0.388597,0.293359,0.536911,0.443776,0.640718,0.525183,0.867222,0.462051,0.523064,0.625531,0.610649,0.141809,0.690928,0.606108,0.613766,0.651757,0.596837,0.616495,0.507195,0.626799,0.424532,0.573341,0.625057,0.621975,0.475876,0.518883,0.465038,0.643707,1
0.106527,0.572377,0.536413,0.692861,0.703326,0.235344,0.366851,0.480479,0.734175,0.529903,0.661634,0.616179,0.267581,0.309433,0.634344,0.420032,0.752783,0.274211,0.755075,0.800997,0.281026,0.15699,0.525838,0.59349,0.528588,0.358166,0.569975,0.533046,0.391599,0.593192,0.763925,0.443148,0.684378,0.722688,0.329214,0.51773,0.701105,0.574656,0.260199,0.357676,1
0.130868,0.578927,0,0.711735,0.349394,0.652936,0.40555,0.116101,0.377019,0.2204,0.431727,0.391699,0.482673,0.374187,0.726432,0.398927,0.285581,0.500956,0.69085,0.582629,0.214517,0.244174,0.330999,0.080852,0.484506,0.662389,0.471114,0.522335,0.374265,0.792295,0.767022,0.535346,0.62303,0.516557,0.492689,0.339425,0.582929,0.340258,0.551784,0.858318,1
0.04282,0.528811,0.059962,0.521348,0.623249,0.547883,0.375308,0.379854,0.270182,0.478244,0.457165,0.420687,0.677766,0.241682,0.753043,0.386992,0.688632,0.540607,0.410069,0.672478,0.49681,0.291917,0.478496,0.121369,0.476139,0.510464,0.535301,0.505189,0.36197,0.594427,0.899116,0.647283,0.655936,0.606991,0.512975,0.451206,0.649597,0.516157,0.408061,0.386058,1
0.074164,0.583868,0.116763,0.544318,0.598494,0.487905,0.484787,0.553401,0.42833,0.652736,0.514611,0.516572,0.426644,0.306145,0.575364,0.389782,0.685133,0.35155,0.896465,0.214928,0.117947,0.625861,0.482662,0.449827,0.430487,0.484236,0.636382,0.609375,0.441423,0.714833,0.589197,0.455811,0.565369,0.720243,0.660345,0.411359,0.753819,0.446669,0.549477,0.348688,1
0.214508,0.641898,0.242015,0.418637,0.287016,0.437923,0.596922,0.581828,0.577714,0.612893,0.873184,0.29482,0.451465,0.459965,0.668894,0.41582,0.581113,0.632616,0.777504,0.556675,0.171859,0.52787,0.367097,0.671138,0.433247,0.630278,0.611716,0.507093,0.50616,0.52987,0.312958,0.617382,0.339143,0.722315,0.739456,0.900703,0.515611,0.416134,0.672378,0.432012,0
0.183396,0.59481,0.167901,0.518325,0.319391,0.578313,0.690273,0.509223,0.567759,0.686483,0.963537,0.207192,0.702232,0.336289,0.761391,0.326035,0.746685,0.690769,0.828291,0.424526,0.395525,0.426361,0.431522,0.452033,0.481772,0.662834,0.481328,0.595982,0.444669,0.643709,0.393224,0.557919,0.535782,0.55287,0.607421,0.681791,0.522015,0.700341,0.764698,0.651995,0
0.175335,0.594823,0.159041,0.548112,0.266184,0.617425,0.708793,0.515024,0.251701,0.637567,0.559015,0.333232,1,0.251765,0.512988,0.437881,0.574579,0.291367,0.589059,0.256221,0.616781,0.397468,0.391186,0.535476,0.296693,0.441825,0.611482,0.481004,0.336987,0.473854,0.188972,0.553913,0.642225,0.68048,0.640275,0.628589,0.599018,0.302854,0.502705,0.432659,0
0.127574,0.49545,0.206828,0.454174,0.291933,0.70602,0.509534,0.258859,0.451028,0.49737,0.378361,0.425911,0.596839,0.438922,0.613475,0.270455,0.265986,0.384808,0.833343,0.470128,0.350212,0.341051,0.255025,0.810104,0.672809,0.45323,0.49834,0.540367,0.294179,0.551241,0.494921,0.4624,0.50293,0.625111,0.700677,0.625453,0.614739,0.379416,0.537307,0.683151,0
0.192331,0.562638,0.229697,0.497514,0.237048,0.641302,0.540323,0.233565,0.272359,0.547814,0.251487,0.308641,0.521305,0.411928,0.463774,0.397268,0.466706,0.403954,0.359789,0.665944,0.916408,0.416305,0.318726,0.959734,0.258981,0.621965,0.594515,0.504687,0.496701,0.827256,0.289558,0.878181,0.411894,0.550746,0.567671,0.539035,0.327363,0.29265,0.769158,0.469983,0
0.366607,0.904489,0.399659,0.277709,0.557732,0.924084,0.526574,0.681164,0.636464,0.371192,0.523327,0.574699,0.410648,0.424251,0.455915,0.48967,0.681564,0.517694,0.816279,0.613472,0.415292,0.136167,0.443736,0.262256,0.371209,0.683021,0.63388,0.587822,0.579716,0.628316,0.548837,0.523315,0.644878,0.567137,0.746801,0.382363,0.397393,0.241481,0.575394,0.333991,0
0.343648,0.890372,0.314727,0.368444,0.571244,1,0.674642,0.765002,0.707002,0.609359,0.492851,0.813377,0.593233,0.331159,0.467595,0.293815,0.369697,0.49984,0.892141,0.050225,0.610014,0.452818,0.332704,0.420137,0.475965,0.522553,0.601165,0.678449,0.387381,0.628866,0.528412,0.547603,0.649089,0.572285,0.870468,0.405772,0.546234,0.57758,0.615003,0.345832,0
0.301113,0.855192,0.226018,0.492085,0.579328,0.902452,0.769583,0.642467,0.594296,0.600932,0.372321,0.850305,0.370857,0.482007,0.463778,0.463021,0.172532,0.405219,0.73482,0.392784,0.682227,0.295648,0.32329,0.256119,0.478338,0.529354,0.737354,0.359148,0.264685,0.706423,0.610305,0.482021,0.443979,0.773342,0.602051,0.701036,0.509194,0.555772,0.506542,0.411421,0
0.204863,0.77286,0.306726,0.354276,0.725681,0.470948,0.630699,0.777136,0.646266,0.601614,0.349125,0.592472,0.525604,0.440269,0.69577,0.329102,0.261753,0.55939,0.593563,0.671409,0.244215,0.308834,0.611127,0.380101,0.367053,0.670014,0.518725,0.471295,0.385698,0.66363,0.642866,0.700231,0.70342,0.347331,0.798756,0.564883,0.553152,0.689354,0.601683,0.609866,0
0.251242,0.824796,0.394149,0.294928,0.790889,0.499522,0.727086,0.761102,0.376101,0.386707,0.358251,0.541159,0.485402,0.588298,0.60716,0.2446,0.405272,0.533867,0.70134,0.444513,0.259366,0.420207,0.345588,0.235788,0.522042,0.473329,0.564833,0.327087,0.505443,0.695295,0.094234,0.477856,0.633491,0.265833,0.698587,0.681902,0.526414,0.609804,0.349799,0.504796,0
0.354157,0.825802,0.342746,0.43727,0.319899,0.360585,0.546787,0.360934,0.494345,0.36397,0.75177,0.314304,0.801416,0.878629,0.742816,0.235953,0.887374,0.605247,0.671381,0.500119,0.509821,0.191492,0.549463,0.316311,0.405863,0.857608,0.594316,0.589592,0.435647,0.502692,0.494025,0.372827,0.764296,0.661557,0.522801,0.787378,0.566433,0.268866,0.376754,0.630366,0
0.340933,0.820143,0.274397,0.539347,0.328604,0.338123,0.763951,0.209574,0.400023,0.379427,0.779488,0.267449,0.746067,0.606293,0.514002,0.079712,0.692229,0.660987,0.89703,0.623899,0.521337,0.560933,0.720946,0.55865,0.536359,0.804896,0.508713,0.561146,0.36193,0.566189,0.668759,0.500226,0.481067,0.703366,0.983306,0.588985,0.710255,0.659032,0.757194,0.404992,0
0.290179,0.730907,0.253735,0.510563,0.336678,0.478364,0.790512,0.191636,0.526606,0.603946,0.576069,0.339915,0.553197,0.498687,0.579601,0.475352,0.491341,0.293763,0.522115,0.786514,0.363757,0.200099,0.575852,0.173889,0.435751,0.722716,0.651406,0.874039,0.509958,0.643902,0.461128,0.548165,0.585181,0.792694,0.684497,0.344244,0.784313,0.553779,0.447127,0.171857,0
0.196999,0.63931,0.314315,0.376496,0.386342,0.319938,0.855904,0.293412,0.5426,0.445749,0.782789,0.441284,0.627185,0.540985,0.580688,0.524394,0.676445,0.463404,0.730133,1,0.452793,0.443806,0.340716,0.059674,0.380097,0.706915,0.484379,0.578878,0.294046,0.48907,0.593874,0.681285,0.637087,0.487483,0.869652,0.477578,0.767623,0.521341,0.546726,0.418057,0
0.378928,0.895768,0.350054,0.452473,0.395758,0.365486,0.707479,0.075176,0.507966,0.544399,0.575357,0.614532,0.576083,0.358598,0.759383,0.650971,0.458683,0.239185,0.558462,0.798737,0.195779,0.856569,0.555145,0.655629,0.603419,0.427817,0.556939,0.705524,0.369364,0.808656,0.489972,0.528764,0.647791,0.816821,0.290197,0.168071,0.434785,0.634084,0.745496,0.178168,0
0.313375,0.829722,0.32151,0.395641,0.417341,0.507399,0.558536,0.078517,0.473316,0.453046,0.655164,0.649358,0.571692,0.704913,0.578454,0.818686,0.420419,0.945934,0.669761,0.581805,0.062948,0.502272,0.426021,0.393074,0.408347,0.433373,0.630847,0.387714,0.545953,0.673647,0.228225,0.803792,0.573433,0.53469,0.7388,0.706014,0.70055,0.783598,0.460792,0.216995,0
0.272032,0.777021,0.355241,0.353758,0.398508,0.344124,0.815235,0.353607,0.56113,0.586949,0.870155,0.587373,0.7761,0.355541,0.524229,0.486137,0.436107,0.440178,0.72374,0.298954,0.323178,0.670503,0.541144,0.385636,0.42005,0.625273,0.550816,0.472499,0.458672,0.743042,0.465618,0.625196,0.780522,0.491272,0.557025,0.668526,0.665515,0.606551,0.698639,0.505671,0
0.288342,0.813295,0.372703,0.331785,0.497237,0.306279,0.571554,0.52119,0.663695,0.980215,0.544018,0.565918,0.676301,0.321603,0.517888,0.462691,0.381409,0.450749,0.664142,0.605279,0.422788,0.237275,0.456062,0.470369,0.335462,0.418397,0.535755,0.424874,0.334832,0.666361,0.522532,1,0.608995,0.525376,0.630114,0.595647,0.440222,0.5918,0.354112,0.537217,0
0.226758,0.712542,0.258708,0.45939,0.390968,0.369809,0.812141,0.140624,0.593363,0.506001,0.717998,0.750008,0.529266,0.334537,0.53646,0.519089,0.406746,0.331323,0.500972,0.64791,0.314502,0.497176,0.690932,0.326759,0.472267,0.419868,0.687357,0.447619,0.385221,0.605244,0.546851,0.759654,0.574719,0.486919,0.577871,0.753156,0.584553,0.845175,0.368659,0,0
0.286966,0.840211,0.307899,0.314459,0.558062,0.553624,0.067691,0.225844,0.396696,0.427521,0.398554,0.542322,0.662,0.31941,0.554797,0.153202,0.549944,0.676543,0.560368,0.651243,0.586722,0.278662,0.583333,0.432591,0.319042,0.593085,0.508451,0.538154,0.374995,0.66917,0.367762,0.596436,0.558657,0.419719,0.655125,0.580825,0.646316,0.408597,0.577439,0.576377,0
0.285055,0.847543,0.28068,0.345962,0.590734,0.422476,0.295013,0.442387,0.462153,0.526557,0.703712,0.457644,0.355563,0.363306,0.72303,0.441834,0.592933,0.340263,0.617461,0.647624,0.226759,0.567731,0.638425,0.522271,0.512619,0.644422,0.570725,0.351956,0.272627,0.721643,0.673311,0.621805,0.713742,0.473799,0.729093,0.605602,0.576547,0.394376,0.774126,0.669951,0
0.252118,0.833834,0.202717,0.459245,0.592029,0.33433,0.478184,0.407256,0.432589,0.604539,0.62177,0.405357,0.587116,0.361654,0.589202,0.156475,0.535781,0.629451,0.445131,0.395545,0.403493,0.237374,0.635339,0.730239,0.359808,0.501163,0.447913,0.464134,0.483366,0.813187,0.686499,0.555008,0.569769,0.742074,0.59588,0.476486,0.499241,0.611261,0.650182,0.32142,0
0.251372,0.826089,0.191286,0.494243,0.547931,0.247464,0.434381,0.416772,0.502874,0.585729,0.622902,0.487661,0.526024,0.487844,0.592826,0.243554,0.50374,0.465186,0.640306,0.611182,0.396189,0.279288,0.704351,0.595651,0.599118,0.429675,0.679807,0.573727,0.427538,0.512025,0.48174,0.721987,0.460361,0.573837,0.686727,0.628512,0.792689,0.631235,0.545798,0.570906,0
0.197452,0.729219,0.276187,0.389873,0.524665,0.180985,0.494123,0.331469,0.619236,0.517036,0.469617,0.488005,0.440418,0.476251,0.516698,0.057697,0.523246,0.577639,0.730242,0.614731,0.470078,0.426191,0.678011,0.456003,0.386199,0.503024,0.565983,0.524567,0.347378,0.708079,0.780454,0.634025,0.589272,0.660565,0.509605,0.212775,0.608184,0.491281,0.622531,0.778958,0
0.228816,0.46659,0.993709,0.364175,0.563257,0.643727,0.739689,0.395345,0.028854,0.271219,0.639703,0.155639,0.429114,0.160172,1,0.441818,0.869998,0.603053,0.144085,0.260222,0.300758,0.578132,0.703094,0.49818,0.381028,0.323429,0.690876,0.772329,0.660527,0.752314,0.47468,0.515586,0.746359,0.374439,0.581289,0.365157,0.333153,0.484175,0.434856,0.590303,1
0.186733,0.520901,0.574431,0.792111,0.562515,0.706698,0.423557,0.313282,0.558908,0.541926,0.671927,0.346331,0.460317,0.283279,0.752055,0.315566,0.394471,0.461048,0.516483,0.436257,0.294299,0.5671,0.462764,0.310999,0.452074,0.782674,0.47932,0.760787,0.350708,0.639423,0.433116,0.722686,0.678058,0.593526,0.794241,0.799494,0.621931,0.421032,0.394123,0.20574,1
0.091865,0.421195,0.522082,0.844996,0.528185,0.521466,0.573174,0.393649,0.59406,0.349088,0.532295,0.484173,0.445674,0.264121,0.956091,0.237543,0.653943,0.49567,0.691958,0.784817,0.630911,0.532157,0.555949,0.697169,0.500086,0.727911,0.480095,0.579936,0.202536,0.519085,0.840921,0.453312,0.651828,0.496573,0.678453,0.762589,0.470261,0.501922,0.380261,0.361033,1
0.071693,0.374138,0.572843,0.758397,0.467812,0.468725,0.459962,0.490902,0.81829,0.339316,0.598841,0.495097,0.393188,0.197012,0.826228,0.414377,0.872962,0.431963,0.742208,0.666513,0.793081,0.268289,0.428764,0.600022,0.409804,0.41745,0.563518,0.570929,0.192762,0.585052,0.337226,0.668062,0.640493,0.517595,0.56371,0.558143,0.615595,0.54594,0.41761,0.322183,1
0.228888,0.621366,0.625331,0.738271,0.508677,0.514197,0.487334,0.365858,0.449152,0.491187,0.729292,0.586454,0.456105,0.517063,0.419706,0.458571,0.558029,0.358502,0.95832,0.922939,0.570782,0.630921,0.074407,0.458966,0.20744,0.353261,0.560091,0.190384,0.309555,0.726868,0.405247,0.412212,0.597852,0.681015,0.841053,0.216576,0.547502,0.518984,0.342358,0.297974,1
0.069372,0.585422,0.133402,0.541168,0.629211,0.28605,0.57667,0.140612,0.628815,0.493882,0.526343,0.270061,0.357503,0.321258,0.738482,0.214302,0.735876,0.274771,0.970969,0.140873,0.161229,0.586932,0.172593,0.405979,0.461715,0.38733,0.734262,0.639446,0.396596,0.616674,0.439088,0.472285,0.415984,0.509189,0.509108,0.498248,0.388764,0.638429,0.562542,0.61779,1
0.107163,0.633822,0.182321,0.48271,0.66957,0.362853,0.772522,0.219587,0.575541,0.596541,0.34501,0.251035,0.330223,0.486527,0.734456,0.406502,0.626672,0.096502,0.919191,0.491844,0.335621,0.406926,0.331806,0.586361,0.282283,0.429008,0.600342,0.322239,0.287727,0.776398,0.629051,0.451074,0.474411,0.517854,0.671713,0.508815,0.555591,0.528842,0.362506,0.715966,1
0.141102,0.661278,0.306065,0.395341,0.634912,0.241604,0.774059,0.243707,0.712375,0.634144,0.315435,0.29054,0.338706,0.414662,0.71314,0.275004,0.256787,0.488328,0.908356,0.177666,0.619198,0.44556,0.583951,0.418388,0.111801,0.648267,0.61399,0.334704,0.416731,0.686942,0.734045,0.471356,0.654559,0.489263,0.839537,0.499652,0.578136,0.519841,0.342331,0.475854,1
0.269254,0.657235,0.559315,0.900125,0.356224,0.522031,0.173531,0.5604,0.864674,0.615956,0.244606,0.553206,0.428825,0.712435,0.472541,0.537673,0.297815,0.586868,0.387004,0.327481,0.14143,0.682827,0.758421,0.473816,0.060891,0.560153,0.632352,0.899115,0.06404,0.624662,0.414572,0.266269,0.780739,0.329442,0.428549,0.687919,0.681755,0.553873,1,0.433972,1
0.204673,0.563607,0.515909,0.942245,0.403206,0.373838,0.450227,0.734844,0.850939,0.705,0.430126,0.532662,0.5926,0.679058,0.722098,0.595174,0.50751,0.591483,0.396382,0.610038,0.344606,0.533082,0.515353,0.511629,0.369224,0.348755,0.581945,0.419085,0.333916,0.672198,0.451797,0.91006,0.795088,0.712985,0.645363,0.460234,0.611651,0.542176,0.855639,0.513153,1
0.209014,0.517694,0.590517,0.904987,0.406627,0.466909,0.59229,0.604734,0.648037,0.778881,0.417043,0.321108,0.440256,0.328675,0.299789,0.498915,0.508291,0.712574,0,0.69102,0.357502,0.356235,0.60462,0.485119,0.20767,0.371631,0.493356,1,0,0.540364,0.102722,0,0.6339,0,0.842789,0.346419,0.665917,0.865511,0.71169,0.3133,1
0.238701,0.512243,0.767743,0.598953,0.499642,0.675452,0.552472,0.350264,0.562216,0.621113,0.772035,0.278349,0.286275,0.554793,0.469813,0.511529,0.647862,0.459793,0.860693,0.605953,0.569191,0.26785,0.323614,0.330029,1,0.414144,0.504629,0.266738,0.375444,0.72518,0.417768,0.504382,0.705422,0.32782,0.601528,0.698023,0.723975,0,0.510204,0.550297,1
0.372087,0.881641,0.674088,0.815339,0.541146,0.411739,0.47693,0.424202,0.607553,0.452615,0.561397,0.771952,0.723912,0.259705,0.364742,0.081881,0.530449,0.401399,0.662101,0.293303,0.580356,0.257266,0.306564,0.741313,0.412884,0.503187,0.524977,0.230578,0.410189,0.65013,0.470345,0.67582,0.407955,0.44995,0.399395,0.549175,0.853517,0.604944,0.346296,0.709914,0
0.267528,0.770453,0.606275,0.791504,0.783627,0.445545,0.60819,0.381965,0.356973,0.912419,0.740194,0.512768,0.684187,0.374242,0.595428,0.408266,0.541708,0.169814,0.686208,0.424554,0.727024,0.599814,0.473742,0.581427,0.85844,0.762065,0.548814,0.311584,0.197262,0.547735,0.342435,0.502379,0.708044,0.5498,0.463405,0.48389,0.74475,0.737259,0.579719,0.284858,0
0.231112,0.716788,0.649798,0.68254,0.762601,0.490862,0.482582,0.435176,0.542452,0.82213,0.65262,0.60225,0.627064,0.322424,0.474474,0.350557,0.633421,0.282486,0.718678,0.528497,0.573457,0.076699,0.38284,0.593311,0.673986,0.520225,0.593902,0.599764,0.479713,0.668205,0.324791,0.630682,0.564339,0.397929,0.320226,0.267093,0.724477,0.432066,0.430665,0.454271,0
0.263724,0.690605,0.656872,0.704539,0.607187,0.55164,0.338945,0.438287,0.534677,0.397719,0.890293,0.787305,0.447499,0.6986,0.789449,0.462908,0.689977,0.398,0.541758,0.399393,0.398688,0.807218,0.750974,0.26358,0.314007,0.594954,0.74894,0.286151,0.310841,0.489878,0.528631,0.801392,0.683835,0.512852,0.951519,0.52485,0.890619,0.781545,0.387807,0.617908,1
0.241578,0.702155,0.521906,0.848048,0.558535,0.591848,0.407951,0.572465,0.481416,0.516797,0.825214,0.607634,0.852363,0.386897,0.778477,0.334296,0.483017,0.366963,0.674748,0.832692,0.400079,0.603232,0.577887,0.407438,0.429731,0.514764,0.469272,0.307813,0.483208,0.524452,0.649818,0.620461,0.691395,0.498635,0.581999,0.574995,0.146705,0.889688,0.409886,0.568334,1
0.198987,0.603513,0.555945,0.848365,0.500034,0.437058,0.471229,0.617442,0.567224,0.449551,0.708201,0.620033,0.274185,0.482024,0.453057,0.337844,0.517385,0.284981,0.623058,0.762051,0.164122,0.328834,0.367117,0.880754,0.500505,0.679027,0.617026,0.365391,0.343576,0.558675,0.19674,0.57514,0.767332,0.709259,0.498852,0.633022,0.501004,0.350466,0.519792,0.648972,1
0.184779,0.552266,0.610648,0.825632,0.514156,0.464983,0.626539,0.534877,0.41419,0.580277,0.963214,0.327642,0.607658,0.501288,0.404584,0.26653,0.635327,0.626587,1,0.574124,0.458267,0.538557,0.099646,0.883058,0.477227,0.649091,0.530645,0.57954,0.496343,0.48375,0.271289,0.655991,0.814646,0.624285,0.66368,0.296647,0.669763,0.660346,0.718148,0.60864,1
0.979381,0.155447,0.246192,0.283228,0.782108,0.255051,0.487652,0.456013,0.587188,0.432884,0.624622,0.703159,0.495635,0.63355,0.940321,1,0.870112,0.224351,0.749062,0,0.407385,0.50097,0.49254,0.512968,0.024936,0.782147,0,0,0.186629,0.36112,0.098026,0.6215,0,0.397964,0.338907,0.289962,0.780694,0.438469,0.737817,0.335606,1
1,0.129189,0.182475,0.33173,0.821701,0.399994,0.50384,0.455654,0.60442,0.538309,0.572019,0.55366,0.781819,0.309977,0.482403,0.175443,0.462095,0.77076,0.723216,0.65383,0.359324,0.465134,0.317805,0.277303,0.475447,0.567606,0.664419,0.431068,0.274493,0.901852,0.578699,0.182374,0.75705,0.525738,0.450336,0.639325,0.706468,0.363033,0.148791,0.687185,1
0.969781,0.096985,0.11053,0.406372,0.801156,0.309321,0.593737,0.605903,0.596552,0.544013,0.614964,0.500907,0.944418,0.133063,0.70498,0.400357,0.492826,0.566098,0.692506,0.807184,0.531357,0.310791,0.132639,0.745339,0.7586,0.666835,0.910414,0.620087,0.347061,0.913423,0.64715,0.54839,0.664398,0.363883,0.570656,0.907919,0.770624,0.525049,0.452283,0.646539,1
0.990576,0,0.051024,0.492727,0.858447,0.281735,0.582907,0.445748,0.473087,0.367258,0.627684,0.428091,0.678821,0.297482,0.447572,0.475203,0.521525,0.476609,0.632632,0.651415,0.283931,0.29972,0.474798,0.545197,0.446203,0.782455,1,0.706972,0.51812,1,0.512707,0.794355,0.723081,0.321406,0.762961,0.520086,0.563825,0.837067,0.395318,0.03723,1
0.95911,0.031465,0.113462,0.372871,0.763849,0.48091,0.465228,0.306899,0.450092,0.533559,0.573947,0.834514,0.109925,0.642183,0.517583,0.098577,0.288942,0.192186,0.589347,0.544855,0.655983,0.706521,1,0.642868,0.571201,0,0.271079,0.679574,0.644011,0,0.504095,0.631505,1,1,0.930147,0.473274,0,0.459668,0.961379,0.848748,1
0.296248,0.791481,0.520968,0.12501,0.439339,0.535556,0.418367,0.285737,0.703978,0.357315,0.747338,0.845745,0.482041,0.456189,0.583318,0.145186,0.487662,0.490195,0.61742,0.721462,0.581219,0.267594,0.566288,0.440461,0.282712,0.714149,0.61086,0.736101,0.390802,0.540671,0.689351,0.739954,0.373347,0.564904,0.235951,0.52496,0.548216,0.544877,0.525774,0.348117,0
0.300007,0.838244,0.479689,0.140598,0.610384,0.464301,0.458733,0.44542,0.421076,0.692895,0.707687,0.629708,0.710997,0.439282,0.48531,0.118957,0.839389,0.546117,0.65193,0.552548,0.504605,0.416555,0.608055,0.435456,0.47642,0.366438,0.510128,0.573523,0.337222,0.561695,0.278581,0.51895,0.62827,0.550704,0.454242,0.732891,0.479552,0.586695,0.42787,0.167246,0
0.202154,0.720198,0.44088,0.160706,0.602122,0.365414,0.502487,0.609278,0.52079,0.6228,0.823185,0.636986,0.610731,0.394753,0.533802,0.350489,0.674715,0.597395,0.690321,0.556477,0.084832,0.195462,0.729462,0.89398,0.725656,0.524098,0.472165,0.590816,0.379371,0.594822,0.630482,0.472327,0.53247,0.430274,0.596374,0.319947,0.532842,0.541449,0.557475,0.488263,0
0.173828,0.652926,0.498339,0.117649,0.520892,0.358323,0.454558,0.516819,0.348581,0.609917,0.466937,0.624904,0.805088,0.27781,0.611995,0.409886,0.454643,0.725269,0.560593,0.606246,0.68215,0.317818,0.547293,0.700944,0.395161,0.56107,0.509719,0.325657,0.373245,0.54796,0.623917,0.705316,0.605836,0.242677,0.696344,0.627652,0.541637,0.558968,0.619793,0.579982,0
0.341602,0.900972,0.455776,0.281459,0.471736,0.489455,0.426623,0.459953,0.743471,0.340005,0.909335,0.584198,0.634239,0.371454,0.881884,0.443032,0.447214,0.207251,0.586288,0.635273,0.611293,0.881573,0.49217,0.65292,0.300233,0.653473,0.604473,0.833823,0.5318,0.767408,0.160072,0.611361,0.699125,0.321349,0.447091,0.523417,0.462468,0.529504,0.497759,0.246916,0
